report_id,bug_id,bug_category,severity,recurrent,bug_create_time,bug_page,title,description,img_url,test_case_name,test_case_front,test_case_behind,test_case_description
5f0947734cedfd000d3c97f4,5f095d244cedfd000d3ca35e,用户体验,3,必现,2020/7/11 6:33,首页-页面标签-关闭其他,点击关闭其他界面无反应,"1.注册成功并登陆
2.进入“首页”模块
3.点击最右侧的小三角按钮
4.点击关闭其他页面
5.未出现正常反应
6.再点击其他界面，出现多界面
7.再次点击其他界面发现可以关闭，但是首页界面无法关闭
",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594449125759/1594449125759_32.png,首页界面测试,"1.已经正常注册
2.进入我的信息界面","1.进入我的界面
2.点击首页",出现相关信息
5f0947734cedfd000d3c97f4,5f096a384cedfd000d3cabb7,安全,5,必现,2020/7/11 7:28,用户体验-用户体验-用户体验,关闭所有界面后，仍然调用摄像头和麦克风,"1.进行任意一次评测
2.关闭所有界面
3.观察chrome浏览器的提示
发现仍然在调用摄像头和麦克风
个人认为这是对用户的不尊重",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594452523612/1594452523612_44.png,首页界面测试,"1.已经正常注册
2.进入我的信息界面","1.进入我的界面
2.点击首页",出现相关信息
5f0947734cedfd000d3c97f4,5f094d0d4cedfd000d3c9a17,页面布局缺陷,4,必现,2020/7/11 5:24,评测页-音频环境测试-提前结束,音频环境测试没有出现文字,"1.打开首页，
2点击评测页 
3.点击音频环境测试 
4.在测试界面并没有出现阅读文字",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594445047952/1594445047952_9.png,测评页测试,"1.正常注册
2.进入测评中心，测评页","1.进入测评中心，测评页
2.点击开始测试
3.对其子页面进行全面测试",能够正常进行测试
5f0947734cedfd000d3c97f4,5f0953c14cedfd000d3c9e88,用户体验,1,必现,2020/7/11 5:53,用户体验-用户体验-用户体验,每次打开评测页，都需要进行检测,"0.正常注册后
1.点击评测页
2.点击显示文字
3.再次打开评测页
4.依旧需要进行测试
建议可以一次完成即可",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594446715926/1594446715926_18.png,测评页测试,"1.正常注册
2.进入测评中心，测评页","1.进入测评中心，测评页
2.点击开始测试
3.对其子页面进行全面测试",能够正常进行测试
5f0947734cedfd000d3c97f4,5f09555c4cedfd000d3c9f8a,其他,3,必现,2020/7/11 5:59,评测页-通用表达力评测,认为这题太差和喜欢该题存在逻辑错误,"1.进入评测页
2.通过环境测试后
3.进入通用表达力测试
4.点击下方这题太差和喜欢该题
个人认为，如果认定了这题太差，又能够点击喜欢该题，是否不够严谨",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594447116271/1594447116271_20.png,测评页测试,"1.正常注册
2.进入测评中心，测评页","1.进入测评中心，测评页
2.点击开始测试
3.对其子页面进行全面测试",能够正常进行测试
5f0947734cedfd000d3c97f4,5f0955fc4cedfd000d3c9fe7,其他,2,必现,2020/7/11 6:02,评测页-通用表达力评测-这题太差,认为这题太差和喜欢该题存在逻辑错误,"1.进入评测页
2.通过环境测试后
3.进入通用表达力测试
4.点击下方这题太差和喜欢该题
个人认为，如果认定了这题太差，又能够点击喜欢该题，是否不够严谨",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594447353571/1594447353571_20.png,测评页测试,"1.正常注册
2.进入测评中心，测评页","1.进入测评中心，测评页
2.点击开始测试
3.对其子页面进行全面测试",能够正常进行测试
5f0947734cedfd000d3c97f4,5f09565e4cedfd000d3ca041,其他,2,必现,2020/7/11 6:04,评测页-通用表达力评测-喜欢该题,认为这题太差和喜欢该题存在逻辑错误,"1.进入测评页
2.经过环境测试
3.点击作答下方的喜欢该题和这题太差
我认为，这题太差和喜欢该题存在逻辑错误，不应该喜欢又认为太差",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594447450696/1594447450696_20.png,测评页测试,"1.正常注册
2.进入测评中心，测评页","1.进入测评中心，测评页
2.点击开始测试
3.对其子页面进行全面测试",能够正常进行测试
5f0947734cedfd000d3c97f4,5f0957d14cedfd000d3ca0eb,用户体验,3,必现,2020/7/11 6:10,评测页-英文表达力评测-阅读要求,题目要求，并不符合真实情况,"1.进入测评中心，测评页
2.点击开始录音测试
3.通过评测
4.进入英语表达力测试界面
5.对照文本和阅读要求发现并不是非常符合
文本长度为247字，而阅读要求写的是350字","http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594447779793/1594447779793_21.png,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594447786961/1594447786961_22.png",测评页测试,"1.正常注册
2.进入测评中心，测评页","1.进入测评中心，测评页
2.点击开始测试
3.对其子页面进行全面测试",能够正常进行测试
5f0947734cedfd000d3c97f4,5f095f2f4cedfd000d3ca523,用户体验,3,小概率复现,2020/7/11 6:41,评测页-音频环境测试-其他,录制时跳转其他网站，录制时间变长,"1.点击“显示文字”
2.录制任意时间音频。
3.录制时跳转其他网站，录制时间变长
4.查看音频环境测试结果
发现测试结果不符合正常音频长度
",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594449663933/1594449663933_35.png,测评页测试,"1.正常注册
2.进入测评中心，测评页","1.进入测评中心，测评页
2.点击开始测试
3.对其子页面进行全面测试",能够正常进行测试
5f0947734cedfd000d3c97f4,5f0960724cedfd000d3ca61e,用户体验,2,必现,2020/7/11 6:47,评测页-环境测试结果-播放音频,点击音频时间，会出现正负数切换,"1.进行错误环境测试
2.进入结果界面
3.观察播放音频的显示数字为负数
4.再点击一次为正数
个人认为一个是剩余时间，一个是已经播放时间
但是界面并未明确，并且进度条出现些许移动","http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594449999211/1594449999211_36.png,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594450005039/1594450005039_37.png",测评页测试,"1.正常注册
2.进入测评中心，测评页","1.进入测评中心，测评页
2.点击开始测试
3.对其子页面进行全面测试",能够正常进行测试
5f0947734cedfd000d3c97f4,5f09625d4cedfd000d3ca70f,用户体验,2,必现,2020/7/11 6:55,评测页-环境测试结果-播放音频,播放音频时，将进度条拖到最后时会重新开始,"1.进行错误环境测试 
2.进入结果界面 
3.观察播放音频
4.拖动音频进度条至末尾
5.进度条重新回到初始点
个人认为应该结束播放，而不是再来一次","http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594450464416/1594450464416_38.png,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594450471597/1594450471597_39.png",测评页测试,"1.正常注册
2.进入测评中心，测评页","1.进入测评中心，测评页
2.点击开始测试
3.对其子页面进行全面测试",能够正常进行测试
5f0947734cedfd000d3c97f4,5f0964744cedfd000d3ca921,功能不完整,2,必现,2020/7/11 7:04,评测页-英文表达力评测-评测得分,在’评测页‘模块，点击评测结果页面的’还原‘小圆圈按钮无反应,"1.完成一次英文表达能力评测后
2.进入到评测结果页面，点击’还原‘小圆圈按钮
3.’还原‘小圆圈按钮无反应
4.但测试视图和保存为图片测试完好",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594451057750/1594451057750_40.png,测评页测试,"1.正常注册
2.进入测评中心，测评页","1.进入测评中心，测评页
2.点击开始测试
3.对其子页面进行全面测试",能够正常进行测试
5f0947734cedfd000d3c97f4,5f0964ff4cedfd000d3ca99a,用户体验,2,必现,2020/7/11 7:06,评测页-英文表达力评测-评测得分,个人认为数据视图界面，也应该支持图片导出,"1.完成一次英文表达能力评测后
2.进入到评测结果页面
3.点击数据视图按钮，出现数据视图后
并未如同之前的得分图一般支持导出和还原按钮等
仅仅支持关闭界面",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594451196113/1594451196113_41.png,测评页测试,"1.正常注册
2.进入测评中心，测评页","1.进入测评中心，测评页
2.点击开始测试
3.对其子页面进行全面测试",能够正常进行测试
5f0947734cedfd000d3c97f4,5f09508d4cedfd000d3c9c57,用户体验,2,必现,2020/7/11 5:39,评测中心-历史成绩-历史成绩记录,点击历史成绩后，并未明确成绩所属板块,"1.进行三次测试后，观看历史成绩
2.发现历史成绩并未出现所属板块，体验较差",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594445960884/1594445960884_14.png,历史成绩界面测试,"1.正常注册后
2.进行正常测评","1.在界面页点击历史成绩界面
2.进入历史成绩界面",清晰浏览自己的历史成绩
5f0947734cedfd000d3c97f4,5f095c1c4cedfd000d3ca2d0,功能不完整,3,必现,2020/7/11 6:28,评测中心-历史成绩-历史成绩记录,搜索页数查看历史成绩，系统没有确定按钮。,"1、进入历史成绩页面；
2、在前往页数界面进行输入
3、输入完成后
4、界面没有跳转或者确定按钮按钮
5、但点击空白处可以跳转",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594448870380/1594448870380_31.png,历史成绩界面测试,"1.正常注册后
2.进行正常测评","1.在界面页点击历史成绩界面
2.进入历史成绩界面",清晰浏览自己的历史成绩
5f0947734cedfd000d3c97f4,5f0958f54cedfd000d3ca172,页面布局缺陷,4,小概率复现,2020/7/11 6:15,评测页-通用表达力评测-作答录音,点击作答录音时，文字消失,"1.正常注册
2.进入测评中心，测评页
3.测试完音频环境后
4.选择通用表达力测试
5.进行一次作答后
6.点击作答录音",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594448086151/1594448086151_图片1.png,录音时是否有题目显示,"1.用户已成功登录
 2.用户已成功进入作答","1.用户选择测评种类
2.查看题目，点击“开始录音”按钮
3.开始作答",用户作答录音时有题目显示
5f09477a4cedfd000d3c97f7,5f0948064cedfd000d3c980a,其他,5,必现,2020/7/11 5:03,登录-登录-登录,IE浏览器不能进入登录页面。,"1、输入网址：https://www.parclabcn.com；
2、按下【Enter】键；
3、不能进入登录页面。",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594443768496/1594443768496_48.png,IE浏览器进入登录页面验证,输入网址。,"1、输入网址：https://www.parclabcn.com；
2、按下【Enter】键。",进入登录页面。
5f09477a4cedfd000d3c97f7,5f0948694cedfd000d3c981f,性能,4,必现,2020/7/11 5:04,登录-登录-登录,进入登录页面延迟时间过长。,"1、输入网址：https://www.parclabcn.com；
2、按下【Enter】键；
3、进入登录页面延迟时间过长。",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594443875049/1594443875049_01.png,进入登录界面验证,输入网址。,"1、输入网址：https://www.parclabcn.com；
2、按下【Enter】键。",进入登录页面。
5f09477a4cedfd000d3c97f7,5f0948c54cedfd000d3c9838,用户体验,2,必现,2020/7/11 5:06,登录-登录-登录,登录页面时间显示不完整。,"1、进入登录页面；
2、登录页面时间显示不完整。",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594443965729/1594443965729_02.png,登录页面显示时间风格验证,进入登录页面。,1、进入登录页面。,页面时间风格显示清晰。
5f09477a4cedfd000d3c97f7,5f0949204cedfd000d3c9853,功能不完整,5,必现,2020/7/11 5:07,登录-登录-登录,【微信登录】按钮灰色不能点击。,"1、进入登录页面；
2、点击【微信登录】按钮；
3、【微信登录】按钮灰色不能点击。",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594444058950/1594444058950_03.png,微信登录正确性验证,进入登录页面。,"1、进入登录页面；
2、点击【微信登录】按钮。",跳转微信登录页面。
5f09477a4cedfd000d3c97f7,5f09497b4cedfd000d3c986d,用户体验,2,必现,2020/7/11 5:09,登录-登录-登录,版权声明信息文字太靠近底部。,"1、进入登录页面；
2、版权声明信息文字太靠近底部。",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594444147570/1594444147570_04.png,版权声明信息文字风格验证,进入登录页面。,1、进入登录页面。,页面底部版权声明信息文字风格清晰。
5f09477a4cedfd000d3c97f7,5f0949e44cedfd000d3c9896,用户体验,2,必现,2020/7/11 5:11,登录-登录-登录,【微信登录】、【注册用户】按钮没有居中显示。,"1、进入登录页面；
2、【微信登录】、【注册用户】按钮没有居中显示。",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594444253615/1594444253615_05.png,【微信登录】、【注册用户】按钮风格验证,进入登录页面。,1、进入登录页面。,【微信登录】、【注册用户】按钮风格。
5f09477a4cedfd000d3c97f7,5f094a414cedfd000d3c98b2,用户体验,2,必现,2020/7/11 5:12,登录-登录-登录,【注册用户】按钮文字语言不恰当。,"1、进入登录页面；
2、【注册用户】按钮文字语言不恰当，【用户注册】。",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594444340979/1594444340979_06.png,【注册用户】按钮文字语言验证,进入登录页面。,1、进入登录页面。,【注册用户】按钮文字语言恰当。
5f09477a4cedfd000d3c97f7,5f094ab24cedfd000d3c98de,功能不完整,4,必现,2020/7/11 5:14,登录-登录-注册用户,输入框没有【清除】按钮。,"1、进入注册页面；
2、手机号输入框输入：1885486；
3、输入框没有【清除】按钮。",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594444460473/1594444460473_07.png,输入框【清除】按钮正确性验证,进入注册页面。,"1、进入注册页面；
2、手机号输入框输入：1885486；
3、点击【清除】按钮。",清除输入框内容。
5f09477a4cedfd000d3c97f7,5f094b214cedfd000d3c991c,功能不完整,5,必现,2020/7/11 5:16,登录-登录-注册用户,输入框没有长度限制及错误提示信息。,"1、进入注册页面；
2、手机号输入框输入：188547859647823254897894515658；
3、系统没有长度的限制；
4、系统没有提示信息。",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594444568634/1594444568634_08.png,输入框长度限制及提示信息正确性验证,进入注册页面。,"1、进入注册页面；
2、手机号输入：188547859647823254897894515658；
3、系统提示“输入内容超出正确的长度”。",弹出长度不正确的提示信息。
5f09477a4cedfd000d3c97f7,5f094b7e4cedfd000d3c9943,功能不完整,5,必现,2020/7/11 5:17,登录-登录-注册用户,邮箱输入空格，系统没有错误的提示信息。,"1、进入注册页面；
2、邮箱输入：          @qq.com；
3、系统没有错误的提示信息。",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594444663518/1594444663518_09.png,邮箱输入空格正确性验证,进入注册页面。,"1、进入注册页面；
2、邮箱输入：          @qq.com；
3、系统提示“邮箱/手机号码格式不正确”。",弹出格式不正确的提示信息。
5f09477a4cedfd000d3c97f7,5f094be34cedfd000d3c996d,功能不完整,5,必现,2020/7/11 5:19,登录-登录-注册用户,邮箱输入字符，系统没有错误的提示信息。,"1、进入注册页面；
2、邮箱输入：#%^@qq.com；
3、系统没有错误的提示信息。",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594444760242/1594444760242_10.png,邮箱输入字符正确性验证,进入注册页面。,"1、进入注册页面；
2、邮箱输入：#%^@qq.com；
3、系统提示“邮箱/手机号码格式不正确”。",弹出格式不正确的提示信息。
5f09477a4cedfd000d3c97f7,5f094c394cedfd000d3c9993,功能不完整,5,必现,2020/7/11 5:20,登录-登录-注册用户,用户名输入字符，系统没有错误的提示信息。,"1、进入注册页面；
2、手机号输入：18802546607；
3、用户名输入：#$%2564；
4、系统没有错误的提示信息。",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594444848724/1594444848724_11.png,用户名输入字符正确性验证,进入注册页面。,"1、进入注册页面；
2、手机号输入：18802546607；
3、用户名输入：#$%2564；
4、系统提示“用户名格式不正确”。",弹出格式不正确的提示信息。
5f09477a4cedfd000d3c97f7,5f094c9b4cedfd000d3c99c8,功能不完整,2,必现,2020/7/11 5:22,登录-登录-注册用户,密码框没有切换明密文按钮。,"1、进入注册页面；
2、手机号输入：18802546607；
3、用户名输入：tang；
4、密码输入：123456；
5、密码框没有切换明密文按钮。",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594444948203/1594444948203_12.png,密码切换明密文按钮正确性验证,进入注册页面。,"1、进入注册页面；
2、手机号输入：18802546607；
3、用户名输入：tang；
4、密码输入：123456；
5、点击切换明密文按钮；
6、密码明文显示；
7、点击切换明密文按钮；
8、密码密文显示。",密码切换明密文。
5f09477a4cedfd000d3c97f7,5f094d324cedfd000d3c9a29,用户体验,2,必现,2020/7/11 5:25,登录-登录-注册用户,【返回登录】按钮没有居中对齐。,"1、进入注册页面；
2、【返回登录】按钮没有居中对齐。",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594445099750/1594445099750_13.png,【返回登录】按钮风格验证,进入注册页面。,1、进入注册页面。,【返回登录】按钮居中对齐。
5f09477a4cedfd000d3c97f7,5f094d8c4cedfd000d3c9a54,用户体验,2,必现,2020/7/11 5:26,登录-登录-注册用户,登录页面手机输入框提示文字不完整。,"1、进入登录页面；
2、输入框显示提示文字“手机/邮箱”；
3、提示文字不完整。",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594445190595/1594445190595_14.png,登录页面手机输入框提示文字正确性验证,进入登录页面。,"1、进入登录页面；
2、输入框显示提示文字“手机/邮箱/用户名”。",输入框提示文字正确。
5f09477a4cedfd000d3c97f7,5f094dfc4cedfd000d3c9a9c,功能不完整,5,必现,2020/7/11 5:28,登录-登录-登录,点击【登录】按钮，系统没有反应。,"1、进入登录页面；
2、手机输入框输入：tang；
3、密码框输入：123456；
4、点击【登录】按钮；
5、系统没有反应。",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594445301457/1594445301457_15.png,【登录】按钮正确性验证,进入登录页面。,"1、进入登录页面；
2、手机输入框输入：tang；
3、密码框输入：123456；
4、点击【登录】按钮。",成功登录系统，并跳转到首页。
5f09477a4cedfd000d3c97f7,5f094e564cedfd000d3c9adc,功能不完整,5,必现,2020/7/11 5:29,登录-登录-登录,登录密码可以粘贴。,"1、进入登录页面；
2、手机输入框输入：tang；
3、密码框粘贴内容成功。",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594445391451/1594445391451_16.png,登录密码不可粘贴验证,已经复制密码。,"1、进入登录页面；
2、手机输入框输入：tang；
3、密码框粘贴内容失败。",密码框不可粘贴。
5f09477a4cedfd000d3c97f7,5f094ec34cedfd000d3c9b28,用户体验,2,必现,2020/7/11 5:31,首页-其他-其他,首页左侧导航栏收起延迟。,"1、进入首页；
2、点击按钮收起左侧导航；
3、导航栏收起延迟。",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594445500214/1594445500214_17.png,首页收起左侧导航栏验证,用户已成功登录。,"1、进入首页；
2、点击按钮收起左侧导航。",首页收起左侧导航栏。
5f09477a4cedfd000d3c97f7,5f094f3a4cedfd000d3c9b7a,用户体验,2,必现,2020/7/11 5:33,首页-其他-其他,注销提示框文字显示没有一行显示。,"1、进入首页；
2、鼠标移动到“你好”；
3、点击【注销】按钮；
4、提示框文字显示没有一行显示。",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594445618759/1594445618759_18.png,注销提示框文字风格验证,用户已成功登录。,"1、进入首页；
2、鼠标移动到“你好”；
3、点击【注销】按钮。",提示框文字显示对齐。
5f09477a4cedfd000d3c97f7,5f094f994cedfd000d3c9bb7,功能不完整,4,必现,2020/7/11 5:35,首页-其他-其他,系统没有退出登录功能。,"1、进入首页；
2、鼠标移动到“你好”；
3、系统没有退出登录功能。",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594445714673/1594445714673_19.png,退出登录功能验证,用户已成功登录。,"1、进入首页；
2、鼠标移动到“你好”；
3、点击【退出登录】按钮。",用户退出系统，跳转到登录页面。
5f09477a4cedfd000d3c97f7,5f0950054cedfd000d3c9c03,功能不完整,3,必现,2020/7/11 5:37,首页-其他-其他,首页没有关闭按钮。,"1、进入首页；
2、首页没有关闭按钮。",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594445821192/1594445821192_20.png,首页关闭按钮正确性验证,用户已成功登录。,"1、进入首页；
2、点击【关闭】按钮。",关闭首页。
5f09477a4cedfd000d3c97f7,5f0950684cedfd000d3c9c44,功能不完整,3,必现,2020/7/11 5:38,首页-其他-其他,关闭我的信息页面，系统没有弹出提示信息。,"1、进入首页；
2、点击【我的信息】按钮；
3、点击【关闭】按钮；
4、系统没有弹出提示信息。",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594445922004/1594445922004_21.png,关闭我的信息页面提示信息验证,用户已成功登录。,"1、进入首页；
2、点击【我的信息】按钮；
3、点击【关闭】按钮；
4、系统提示是否关闭。",系统弹出是否关闭的提示信息。
5f09477a4cedfd000d3c97f7,5f0950d34cedfd000d3c9c6c,用户体验,2,必现,2020/7/11 5:40,我的信息-基本信息-姓名,面包屑“我的信息”文字，字体太小，没有加粗。,"1、进入首页；
2、点击【我的信息】按钮；
3、面包屑“我的信息”文字，字体太小，没有加粗。",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594446028878/1594446028878_22.png,面包屑“我的信息”文字风格验证,用户已成功登录。,"1、进入首页；
2、点击【我的信息】按钮。",文字风格显示清晰。
5f09477a4cedfd000d3c97f7,5f0951434cedfd000d3c9caa,功能不完整,3,必现,2020/7/11 5:42,我的信息-基本信息-邮箱,我的信息页面邮箱/手机号文字和信息，邮箱是必填项(不用填，系统自动生成)，系统没有显示手机号及手机号信息。,"1、进入我的信息页面；
2、邮箱是必填项(不用填，系统自动生成)；
3、系统没有显示手机号及手机号信息。",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594446141123/1594446141123_23.png,我的信息页面邮箱/手机号文字和信息正确性验证,进入我的信息页面。,1、进入我的信息页面。,文字和信息正确显示。
5f09477a4cedfd000d3c97f7,5f0951ab4cedfd000d3c9cf7,功能不完整,3,必现,2020/7/11 5:44,我的信息-基本信息-剩余次数,注册剩余次数错误。,"1、进入我的信息页面；
2、注册剩余次数错误。",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1594446244492/1594446244492_24.png,注册剩余次数正确性验证,进入我的信息页面。,1、进入我的信息页面。,注册剩余次数正确。
