report_id,bug_id,bug_category,severity,recurrent,bug_create_time,bug_page,title,description,img_url,test_case_name,test_case_front,test_case_behind,test_case_description
5ec8ae284cedfd000d3c30a8,5ec8d3854cedfd000d3c4ff6,功能不完整,4,必现,2020/5/23 7:40,咕咚翻译-输入关键字-翻译,在断网的环境下，翻译文本异常,"1、输入：books；
2、点击【有道】按钮；
3、点击【翻译】按钮；
4、翻译文本异常。",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1590219646064/1590219646064_IMG_20200523_153629.jpg,断网翻译功能验证,1、用户已进入翻译页面。,"1、输入：books；
2、点击【有道】按钮；
3、点击【翻译】按钮。",成功翻译内容。
5ec8ae284cedfd000d3c30a8,5ec8d5a44cedfd000d3c5191,用户体验,2,无规律复现,2020/5/23 7:49,咕咚翻译-输入关键字-翻译,用2G网络翻译，加载缓慢,"1、输入：happy；
2、点击【有道】按钮；
3、点击【翻译】按钮；
4、加载缓慢",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1590220185425/1590220185425_IMG_20200523_154556(1).jpg,2G网络翻译功能验证,1、用户已进入翻译页面。,"1、输入：happy；
2、点击【有道】按钮；
3、点击【翻译】按钮。",成功翻译内容。
5ec8ae284cedfd000d3c30a8,5ec8d6e14cedfd000d3c52f8,用户体验,2,小概率复现,2020/5/23 7:55,咕咚翻译-输入关键字-翻译,用3G网络翻译，加载较慢,"1、输入：position；
2、点击【有道】按钮；
3、点击【翻译】按钮；
4、加载较慢。",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1590220498304/1590220498304_IMG_20200523_155210.jpg,3G网络翻译功能验证,1、用户已进入翻译页面。,"1、输入：position；
2、点击【有道】按钮；
3、点击【翻译】按钮。",成功翻译内容。
5ec8ae284cedfd000d3c30a8,5ec8cff74cedfd000d3c4c40,功能不完整,4,必现,2020/5/23 7:25,咕咚翻译-设置-其他,在【设置】界面，将【自动发音】打开，翻译结果不能自动发音,"1、进入【设置】页面；
2、点击【自动发音】按钮，激活【自动发音】
3、返回翻译页面；
4、在输入框中输入内容
5、翻译结果不能自动发音。",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1590218656895/1590218656895_2C9C29EC63BEB14BB32465CD49F56595.jpg,在【设置】界面，将【自动发音】打开，翻译结果不能自动发音,1.用户成功打开软件,"1、进入【设置】页面；
2、点击【自动发音】按钮，激活【自动发音】
3、返回翻译页面；
4、在输入框中输入内容
5、翻译结果不能自动发音。",点击【搜素】后，搜索的内容会自动发音
5ec8ae7a4cedfd000d3c30a9,5ec8af804cedfd000d3c30be,功能不完整,4,必现,2020/5/23 5:07,咕咚翻译-金山-翻译,使用金山翻译无效，提示错误信息,"1.进入咕咚翻译
2.输入关键字‘测试’
3.选择金山翻译
4.点击翻译按钮
5.提示 “ 不支持的查询操作，……”",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1590210429102/1590210429102_1.jpg,金山翻译中文 有效性验证,1.进入咕咚翻译,"1.输入关键字‘测试’
2.选择金山翻译
3.点击翻译按钮",显示英文 test
5ec8ae7a4cedfd000d3c30a9,5ec8b00b4cedfd000d3c30d1,功能不完整,4,必现,2020/5/23 5:09,咕咚翻译-百度-翻译,使用百度翻译失效，提示“未知的异常”,"1.进入咕咚翻译
2.输入关键字‘测试’
3.选择百度翻译
4.点击翻译按钮
5.提示""未知的异常""",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1590210569625/1590210569625_2.jpg,百度翻译中文有效性验证,1.进入咕咚翻译,"1.输入关键字‘测试’
2.选择百度翻译
3.点击翻译按钮",显示英文 test
5ec8ae7a4cedfd000d3c30a9,5ec8b0ec4cedfd000d3c30fb,用户体验,3,必现,2020/5/23 5:13,咕咚翻译-翻译结果-其他,翻译结果无法自动清空,"1.进入咕咚翻译
2.输入关键字‘测试’
3.选择谷歌翻译
4.点击翻译按钮
5.删除关键字 ‘测试’
6.预期结果：下方英文 test自动清空
实际结果：下方英文 test 依然存在，无反应",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1590210787810/1590210787810_3.jpg,翻译结果自动清空验证,1.进入咕咚翻译,"1.输入关键字‘测试’
2.选择谷歌翻译
3.点击翻译按钮
4.删除关键字 ‘测试’
",下方英文 test 自动删除
5ec8ae7a4cedfd000d3c30a9,5ec8b1f84cedfd000d3c3133,功能不完整,4,必现,2020/5/23 5:17,咕咚翻译-设置-其他,自动发音功能失效,"1.进入咕咚翻译
2.进入设置
3.开启自动发音
4.进入主页面
5.输入关键字 测试
6. 选择谷歌翻译
7.点击翻译
8. 预期结果：显示英文test，并自动发声
实际结果：显示英文test，不自动发声
",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1590211054727/1590211054727_4.jpg,自动发音功能有效性验证,1.进入咕咚翻译,"1.进入设置
2.开启自动发音
3.进入主页面
4.输入关键字 测试
5. 选择谷歌翻译
6.点击翻译
",显示英文test，并自动发声
5ec8ae7a4cedfd000d3c30a9,5ec8b3b14cedfd000d3c3268,功能不完整,4,必现,2020/5/23 5:25,咕咚翻译-设置-背单词,定时单词提醒无效,"1.进入咕咚翻译
2.收藏几个单词
3.进入设置
4.开启定时单词提醒
5.时间设置为半分钟
6.返回手机主页面等待半分钟
7. 半分钟后无法提醒单词",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1590211503149/1590211503149_5.jpg,定时单词提醒有效性验证,1.进入咕咚翻译,"1.收藏几个单词
2.进入设置
3.开启定时单词提醒
4.时间设置为半分钟
5.返回手机主页面等待半分钟",手机浮动显示已收藏的单词
5ec8ae7a4cedfd000d3c30a9,5ec8b4974cedfd000d3c331c,功能不完整,4,必现,2020/5/23 5:28,咕咚翻译-设置-高级,系统通知显示功能无效,"1.进入咕咚翻译
2.进入设置
3.开启Android5.0 设备使用系统通知显示
4.返回主界面
5.输入关键字‘测试’
6.预期结果：系统以通知的形式显示翻译结果
实际结果：按软件默认方式显示翻译结果","http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1590211727537/1590211727537_6-1.jpg,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1590211732319/1590211732319_6-2.jpg",系统通知显示功能有效性验证,1.进入咕咚翻译,"1.进入设置
2.开启Android5.0 设备使用系统通知显示
3.返回主界面
4.输入关键字‘测试’",系统以通知的方式显示翻译结果
5ec8ae7a4cedfd000d3c30a9,5ec8b5ec4cedfd000d3c33ff,功能不完整,3,必现,2020/5/23 5:34,咕咚翻译-单词本-排序,单词本按首字母正序排列无效,"1.进入咕咚翻译
2.点击单词本
3.设置 按首字母正序 
4.查看单词排列
5.单词未按照首字母正序排列",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1590212073490/1590212073490_7.jpg,单词本按首字母正序功能有效性验证,1.进入咕咚翻译,"1.点击单词本
2.设置 按首字母正序 
3.查看单词排列",单词按照首字母正序排列
5ec8ae7a4cedfd000d3c30a9,5ec8b70a4cedfd000d3c3520,功能不完整,3,必现,2020/5/23 5:39,咕咚翻译-单词本-排序,单词本按首字母逆序 排列无效,"1.点击单词本
2.点击排序
3.点击首字母逆序
4.查看单词显示
5.单词未按照逆序排列",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1590212260589/1590212260589_8.jpg,单词本按首字母逆序 功能有效性验证,1.进入咕咚翻译,"1.点击单词本
2.开启按首字母逆序 
3.查看单词排列",单词按首字母逆序排列
5ec8ae7a4cedfd000d3c30a9,5ec8b8554cedfd000d3c3621,功能不完整,4,必现,2020/5/23 5:44,咕咚翻译-有道-翻译,有道翻译英文时提示未知的异常,"1.进入咕咚翻译
2.输入关键字 ’test'
3.选择 有道翻译
4.点击翻译按钮
5. 预期结果：显示中文 测试 
实际结果：显示  未知的异常",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1590212690797/1590212690797_9.jpg,有道翻译 英文 有效性验证,1.进入咕咚翻译,"1.输入关键字 ’test'
2.选择 有道翻译
3.点击翻译按钮",显示中文 测试 
5ec8ae7a4cedfd000d3c30a9,5ec8b8ff4cedfd000d3c36cf,功能不完整,4,必现,2020/5/23 5:47,咕咚翻译-百度-翻译,百度翻译英文提示未知的异常,"1.进入咕咚翻译
2.输入关键字 ’test'
3.选择 有道翻译
4.点击翻译按钮
5.预期结果：显示中文 测试 
实际结果：提示 未知的异常",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1590212860438/1590212860438_10.jpg,百度翻译 英文 有效性验证,1.进入咕咚翻译,"1.输入关键字 ’test'
2.选择 百度翻译
3.点击翻译按钮",显示中文 测试 
5ec8ae7a4cedfd000d3c30a9,5ec8ba324cedfd000d3c37f4,功能不完整,3,必现,2020/5/23 5:52,咕咚翻译-去评分-评分,去评分界面提示当前应用已下架,"1.进入咕咚翻译
2.点击右上角按钮
3.点击去评分按钮
4.预期结果：进入评分界面
实际结果：界面提示当前应用已下架",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1590213167823/1590213167823_11.jpg,去评分功能有效性验证,1.进入咕咚翻译,"1.点击右上角按钮
2.点击去评分按钮",进入评分界面
5ec8ae7a4cedfd000d3c30a9,5ec8bc154cedfd000d3c39b2,功能不完整,4,必现,2020/5/23 6:00,Odyssey-播放页面-其他,在歌单展示界面上播放歌曲时，弹出红色播放按钮,"1.进入Odyssey
2.进入单曲展示界面
3.播放歌曲
4.预期结果：播放歌曲，下方显示播放信息
实际结果：播放歌曲，下方显示播放信息，在播放信息上方显示了一个红色播放按钮",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1590213639752/1590213639752_12.jpg,播放音乐功能有效性验证,1.进入Odyssey,"1.进入单曲展示界面
2.播放歌曲",播放歌曲，下方显示播放信息
5ec8ae7a4cedfd000d3c30a9,5ec8bca24cedfd000d3c3a2d,功能不完整,3,大概率复现,2020/5/23 6:03,Odyssey-播放页面-其他,单曲展示界面播放音乐时，红色播放按钮无法暂停歌曲,"1.进入Odyssey
2.进入单曲展示界面
3.播放歌曲
4.点击红色播放按钮
5.预期结果：能播放/暂停歌曲
实际结果：每次点击此按钮歌曲都会重新播放",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1590213791883/1590213791883_12.jpg,播放音乐功能有效性验证,1.进入Odyssey,"1.进入单曲展示界面
2.播放歌曲",播放歌曲，下方显示播放信息
5ec8ae7a4cedfd000d3c30a9,5ec8bdf74cedfd000d3c3b72,页面布局缺陷,3,大概率复现,2020/5/23 6:08,Odyssey-Playlists-其他,专辑信息无法正常显示，显示<unknown>,"1.进入Odyssey
2.进入专辑界面
3.查看专辑信息
4.预期结果：正常显示专辑信息
实际结果：未显示专辑图片，专辑名称大部分显示为：<unknown>",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1590214123800/1590214123800_13.jpg,专辑界面信息正常显示验证,1.进入Odyssey,"1.进入专辑界面
2.查看专辑信息",信息正常显示
5ec8ae7a4cedfd000d3c30a9,5ec8bf474cedfd000d3c3c9a,功能不完整,4,必现,2020/5/23 6:14,Odyssey-播放页面-其他,单曲展示界面搜索功能失效,"1.进入Odyssey
2.进入单曲展示界面
3. 搜索框搜索已有歌曲
4.查看列表显示
5.预期结果：显示符合查询条件的歌曲
实际结果：未找到所要查询的歌曲",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1590214468136/1590214468136_14.jpg,单曲展示界面搜索功能有效性验证,1.进入Odyssey,"1.进入单曲展示界面
2. 搜索框搜索已有歌曲
3.查看列表显示",显示符合查询条件的歌曲
5ec8ae7a4cedfd000d3c30a9,5ec8c2424cedfd000d3c3f50,功能不完整,4,必现,2020/5/23 6:27,Odyssey-Playlists-其他,playlists界面无法显示歌曲列表,"1.进入Odyssey
2.进入playlists界面
3.查看界面显示
4.预期结果：显示已有的歌曲列表
实际结果：未显示任何歌曲","http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1590215227757/1590215227757_15-1.jpg,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1590215231865/1590215231865_15-2.jpg",playlists 界面显示功能测试,"1.进入Odyssey
2.进入playlists界面",1.查看界面显示,显示已存在的歌曲
5ec8ae7a4cedfd000d3c30a9,5ec8c48e4cedfd000d3c4197,用户体验,3,必现,2020/5/23 6:37,Odyssey-播放页面-单曲循环,播放界面当选中单曲循环时，仍能选中随机播放,"1.进入Odyssey
2.播放歌曲
3.进入播放界面
4.点击单曲循环
5.点击随机播放
6.预期结果：选中随机播放时单曲循环自动取消
实际结果：随机播放和单曲循环会同时选中",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1590215811916/1590215811916_16.jpg,播放界面循环播放按钮有效性验证,1.进入Odyssey,"1.播放歌曲
2.进入播放界面
3.点击单曲循环
4.点击随机播放",选中随机播放时单曲循环自动取消
5ec8ae7a4cedfd000d3c30a9,5ec8c65c4cedfd000d3c439f,功能不完整,4,必现,2020/5/23 6:44,Odyssey-播放页面-其他,播放界面 open album 跳转页面无法打开,"1.进入Odyssey
2.进入播放界面
3.点击右上角设置按钮
4.点击wikipedia
5.点击open album
6.预期结果：跳转至专辑信息界面
实际结果：无法打开页面",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1590216280126/1590216280126_17.jpg,播放界面 open album有效性验证,"1.进入Odyssey
2.进入播放界面","1.点击右上角设置按钮
2.点击wikipedia
3.点击open album",跳转至专辑信息界面
5ec8ae7a4cedfd000d3c30a9,5ec8ce704cedfd000d3c4b01,不正常退出,5,必现,2020/5/23 7:19,Odyssey-播放页面-其他,播放界面无歌曲时，点击open album按钮会不正常退出,"1.进入Odyssey
2.进入播放界面，播放界面无歌曲
3.点击右上角设置按钮
4.点击wikipedia
5.点击open album
6.app会强制退出",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1590218349389/1590218349389_21.jpg,播放界面 open album有效性验证,"1.进入Odyssey
2.进入播放界面","1.点击右上角设置按钮
2.点击wikipedia
3.点击open album",跳转至专辑信息界面
5ec8ae7a4cedfd000d3c30a9,5ec8c7574cedfd000d3c4463,功能不完整,4,必现,2020/5/23 6:48,Odyssey-播放页面-其他, 播放界面 open artist 跳转页面无法打开,"1.进入Odyssey
2.进入播放界面
3.点击右上角设置按钮
4.点击wikipedia
5.点击open artist
6.预期结果：显示歌手信息
实际结果：页面提示暂无网页，点击重新加载",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1590216533187/1590216533187_18.jpg,播放界面 open artist按钮有效性验证,"1.进入Odyssey
2.进入播放界面","1.点击右上角设置按钮
2.点击wikipedia
3.点击open artist",跳转至歌手信息界面
5ec8ae7a4cedfd000d3c30a9,5ec8cee84cedfd000d3c4b53,不正常退出,5,必现,2020/5/23 7:21,Odyssey-播放页面-其他,播放界面无歌曲播放时，点击open artist按钮会导致应用不正常退出,"1.进入Odyssey
2.进入播放界面，界面无播放歌曲
3.点击右上角设置按钮
4.点击wikipedia
5.点击open artist按钮
6.界面会不正常退出",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1590218469424/1590218469424_21.jpg,播放界面 open artist按钮有效性验证,"1.进入Odyssey
2.进入播放界面","1.点击右上角设置按钮
2.点击wikipedia
3.点击open artist",跳转至歌手信息界面
5ec8ae7a4cedfd000d3c30a9,5ec8c8904cedfd000d3c4551,功能不完整,4,必现,2020/5/23 6:54,Odyssey-Files-其他,Files界面无法显示文件,"1.进入Odyssey
2.进入Files界面
3.查看界面显示
4.预期结果：显示已存在的文件
实际结果：列表显示为空",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1590216845200/1590216845200_19.jpg,Files界面正常显示验证,"1.进入Odyssey
2.进入Files界面",查看界面显示,显示已有的文件
5ec8ae7a4cedfd000d3c30a9,5ec8c9484cedfd000d3c45d9,功能不完整,4,必现,2020/5/23 6:57,Odyssey-Files-添加目录到列表,Files界面 add directory to playlist按钮点击无效,"1.进入Odyssey
2.进入Files界面
3.点击右上角设置按钮
4.点击add directory to playlist按钮
5.预期结果：进入添加目录界面
实际结果：点击后未跳转界面，无反应
",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1590217027491/1590217027491_19.jpg,Files界面 add directory to playlist按钮有效性验证,"1.进入Odyssey
2.进入Files界面","1.点击右上角设置按钮
2.点击add directory to playlist按钮
",进入添加目录界面
5ec8ae7a4cedfd000d3c30a9,5ec8ca364cedfd000d3c46ad,用户体验,3,必现,2020/5/23 7:01,Odyssey-Files-设为默认目录,Files界面 Set as default directory 按钮点击无反应,"1.进入Odyssey
2.进入Files界面
3.点击右上角设置按钮
4.点击  Set as default directory  按钮
5.预期结果：设置成功后提示
实际结果：点击后无反应
",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1590217265757/1590217265757_19.jpg,Files界面 Set as default directory 按钮有效性验证,"1.进入Odyssey
2.进入Files界面","1.点击右上角设置按钮
2.点击  Set as default directory  按钮
",提示设置成功
5ec8ae7a4cedfd000d3c30a9,5ec8cac74cedfd000d3c4730,用户体验,3,必现,2020/5/23 7:03,Odyssey-Files-更新媒体库,Files界面 update media database here按钮点击后无反应,"1.进入Odyssey
2.进入Files界面
3.点击右上角设置按钮
4.点击   update media database here  按钮
5.预期结果：设置完成后提示
实际结果：点击后无反应
",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1590217413939/1590217413939_19.jpg,Files界面 update media database here按钮有效性验证,"1.进入Odyssey
2.进入Files界面","1.点击右上角设置按钮
2.点击   update media database here  按钮
",设置完成后提示
5ec8ae7a4cedfd000d3c30a9,5ec8cc6a4cedfd000d3c4901,用户体验,3,必现,2020/5/23 7:10,Odyssey-Bookmarks-书签列表展示,添加书签时bookmarks界面无法实时显示,"1.进入Odyssey
2.进入Bookmarks界面
3.进入播放界面，添加书签
4.查看Bookmarks界面
5.界面无法显示新添加的书签，需要切换至别的界面再切换至bookmarks界面才会显示","http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1590217807203/1590217807203_20.jpg,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1590217811919/1590217811919_20-2.jpg",Bookmarks界面实时显示验证,"1.进入Odyssey
2.进入Bookmarks界面","1.进入播放界面，添加书签
2.查看Bookmarks界面",显示已添加的书签
5ec8ae7a4cedfd000d3c30a9,5ec8d6064cedfd000d3c51fb,功能不完整,3,必现,2020/5/23 7:51,咕咚翻译-谷歌-翻译,谷歌翻译英文时，下方不显示小喇叭按钮,"1.进入咕咚翻译
2.输入关键字 ‘测试’
3.设置为谷歌翻译
4.点击翻译按钮
5.查看下方显示
6.预期结果：显示小喇叭按钮，点击后出现英文发音
实际结果：不显示小喇叭按钮","http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1590220267146/1590220267146_22-1.jpg,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1590220271360/1590220271360_22-2.jpg",谷歌翻译英文 发音功能有效性验证,1.进入咕咚翻译,"1.输入关键字 ‘测试’
2.设置为谷歌翻译
3.点击翻译按钮
4.查看下方显示",显示小喇叭图标，点击后会发音
5ec8ae7a4cedfd000d3c30a9,5ec8d78d4cedfd000d3c539d,功能不完整,4,必现,2020/5/23 7:58,Odyssey-MyMusic-其他,Recent albums界面 add playlist按钮无法点击,"1.进入Odyssey
2.进入专辑界面界面
3.点击Recent albums按钮
4.长按右上角按钮
5.点击add playlist按钮
6.预期结果：进入add playlist界面
实际结果：无法点击到此按钮",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1590220681058/1590220681058_23.jpg,Recent albums界面 add playlist按钮有效性验证,"1.进入Odyssey
2.进入专辑界面界面","1.点击Recent albums按钮
2.长按右上角按钮
3.点击add playlist按钮",进入add playlist界面
